	features	ambiguous_features	spliced_features	unspliced_features	gene_count_corr	means	dispersions	dispersions_norm	velocity_gamma	velocity_r2	velocity_genes	spearmans_score	velocity_score	to 17	to 10	to 11	to 1
ZMYM5	ZMYM5	ZMYM5	ZMYM5	ZMYM5	-0.1607	0.61756915	0.34698382	0.043366324	1.0611188	-4.129705429077148	False	0.33126031383449733	0	0.08230899006764919	-0.008862258941213993	-0.06448639974203982	-0.01654235509937186
LATS2	LATS2	LATS2	LATS2	LATS2	-0.0359	0.22097617	0.31432718	0.14209606	1.1161184	-0.07072651386260986	False	0.5699852747724212	0	-0.003589603567990633	0.016554007136437114	-0.039581074219929666	0.015334026441226105
SKA3	SKA3	SKA3	SKA3	SKA3	0.2715	0.47365764	0.6439886	1.0720469	0.39030063	0.5113798379898071	True	0.7758743127945494	20	-0.08509408182523487	-0.041342321550216526	0.12315292200691488	0.01595485147209476
PARP4	PARP4	PARP4	PARP4	PARP4	-0.0666	1.2569582	0.6479047	0.20553286	1.4729824	-1.1646506786346436	False	0.6617908545065062	0	-0.10092723731077599	-0.08123832276601137	-0.03650935018635849	0.14627665934933923
CENPJ	CENPJ	CENPJ	CENPJ	CENPJ	0.2036	0.4691587	0.57168895	0.85706043	0.42709523	0.6658697724342346	True	0.7099968358479414	12	0.034118327387262025	-0.030480789755769143	0.1485727088766011	-0.09261721881026705
CDX2	CDX2	CDX2	CDX2	CDX2	-0.0967	2.32063	1.5129235	1.3828658	0.014320607	-0.450761079788208	False	0.172287873394331	0	-0.06445385750991535	0.10436944587441872	-0.04301235899214218	0.006110564524172849
SLC7A1	SLC7A1	SLC7A1	SLC7A1	SLC7A1	0.2179	1.1753672	0.6322291	0.5818492	1.0694001	0.46274012327194214	True	0.7589920692159539	6	-0.18269465055087672	0.06981432099069983	0.12199799051320119	0.01738168562030658
UBL3	UBL3	UBL3	UBL3	UBL3	-0.1591	1.1885047	0.55516255	0.3762537	0.31980503	0.06981527805328369	True	0.6133050104836352	0	0.07847805502381335	0.038002361439720286	-0.08518533860803902	-0.03127145814675299
KATNAL1	KATNAL1	KATNAL1	KATNAL1	KATNAL1	0.0104	0.037070207	0.40951493	0.42212674	0.13142124	0.09812235832214355	True	0.3929517273156045	0	0.1406951094884969	-0.04013051988553489	0.012556595508276078	-0.0844195924991944
HMGB1	HMGB1	HMGB1	HMGB1	HMGB1	0.2438	3.4323785	2.974134	1.8762127	0.01139129	-4.476027011871338	False	0.0	0	0.00786768696518499	-0.12135075413885121	0.1386726350262487	-0.010215968527910338
HSPH1	HSPH1	HSPH1	HSPH1	HSPH1	0.2035	1.8054724	1.4182755	1.8124026	0.17355491	0.6022529006004333	True	0.7973237190877417	16	0.06758643092426689	-0.10056248538069684	0.08672701634274858	-0.03641448183492573
N4BP2L2	N4BP2L2	N4BP2L2	N4BP2L2	N4BP2L2	-0.115	0.48242342	0.33054388	0.14000449	8.218459	-0.8400458097457886	False	0.6646476449439328	0	0.052517748250719934	-0.020496327403584452	-0.023652978235485383	-0.011415869331650714
SMAD9	SMAD9	SMAD9	SMAD9	SMAD9	-0.118	0.099786036	1.784468	4.4670687	0.5635923	0.9590432308614254	True	0.5857494551887337	0	0.4087794978189309	0.09896105204727214	-0.04111785526148512	-0.3361697547332861
PROSER1	PROSER1	PROSER1	PROSER1	PROSER1	0.0206	0.9122389	0.3552815	0.06874517	0.34365088	-0.20108401775360107	False	0.2946478014079035	0	0.027778397446705724	-0.05018050043482318	-0.02338928445624519	0.02522253036589245
LHFPL6	LHFPL6	LHFPL6	LHFPL6	LHFPL6	-0.038	0.010972142	0.64546627	1.1162664	1.9270725	0.6749249398708344	True	0.26158398007325473	0	0.14543879377569952	-0.05122715716211206	-0.016616816831021796	-0.06375976669297324
ELF1	ELF1	ELF1	ELF1	ELF1	-0.2281	1.9535332	0.7861012	0.044345852	1.1419497	0.5582031905651093	True	0.8098251920714	14	-0.02867291158000746	-0.015509614386529667	-0.10802061429349995	0.0939847388929065
EPSTI1	EPSTI1	EPSTI1	EPSTI1	EPSTI1	0.019	0.32969272	0.6683902	1.1446061	0.6188569	0.6890663802623749	True	0.6671518800527256	0	-0.030044276641747986	-0.08474210635829654	-0.03931599446256481	0.09852330413659005
CCDC122	CCDC122	CCDC122	CCDC122	CCDC122	-0.1333	0.41299123	0.34786296	0.19150363	2.0255527	-3.492269515991211	False	0.5507389214087114	0	0.08334272532410672	-0.001659227710912486	-0.018372888951887476	-0.04887197777821021
TSC22D1	TSC22D1	TSC22D1	TSC22D1	TSC22D1	-0.2696	2.626299	2.109899	1.7385322	0.10032998	-4.128810882568359	False	0.4640796582831789	0	-0.011472576011521046	-0.05969093060481161	-0.21999897993783535	0.17502334971461844
RUBCNL	RUBCNL	RUBCNL	RUBCNL	RUBCNL	0.0963	1.7253518	1.1567214	1.2366588	3.4011557	0.590110719203949	True	0.7881808423693757	5	-0.2821902686009613	-0.16636839480166615	0.020295541247893678	0.298835573228299
CAB39L	CAB39L	CAB39L	CAB39L	CAB39L	-0.0893	0.39660323	1.2237743	2.796066	1.1883632	0.7669558227062225	True	0.5491509318926255	8	-0.015736338623057372	-0.07425558216833326	-0.039867765067558465	0.08179417029889118
RCBTB1	RCBTB1	RCBTB1	RCBTB1	RCBTB1	-0.0414	0.2070245	0.34700996	0.23824479	0.5591642	0.1744217872619629	True	0.5221724459996713	0	0.13808033785744553	-0.008307566280586322	-0.006031798242271256	-0.09175537814205251
NEK5	NEK5	NEK5	NEK5	NEK5	-0.0554	0.2907949	0.3858809	0.35259825	0.9394537	0.158544659614563	True	0.6109564147293333	6	-0.011565302613853072	-0.024026325364055152	-0.05027864776424499	0.05308152874125736
DIAPH3	DIAPH3	DIAPH3	DIAPH3	DIAPH3	0.2842	0.6395694	1.2160554	2.701457	1.9437988	0.4540860056877136	True	0.7906530984015222	17	-0.07791471574263095	-0.04019566249895137	0.09089389823191782	0.028903841315336836
DACH1	DACH1	DACH1	DACH1	DACH1	-0.2091	1.4095739	1.4673693	1.9521426	5.7752376	0.6878046095371246	True	0.8387224664751632	13	0.17162738506464886	-0.016184974290966436	-0.13516820398543714	-0.03553245393892332
MZT1	MZT1	MZT1	MZT1	MZT1	0.2766	1.4500562	1.0635278	1.0913935	0.026362006	0.3536791205406189	True	0.5211872382620729	6	-0.08322986594739225	-0.007407503851513999	0.0814211868615247	0.01758244953717797
KLF12	KLF12	KLF12	KLF12	KLF12	-0.0459	0.27846012	0.46130127	0.5744757	3.7987773	0.6063299477100372	True	0.831017297710944	10	0.1562692798922322	-0.019977322141631833	0.016938702977357247	-0.11107701668334412
TBC1D4	TBC1D4	TBC1D4	TBC1D4	TBC1D4	0.1343	0.8821034	0.3766821	0.1341998	2.2972157	0.5501774549484253	True	0.7707198551001533	8	-0.17739760174727934	-0.08248894351747219	0.10042367419249724	0.12251505508758566
TEX30	TEX30	TEX30	TEX30	TEX30	0.2457	0.524161	0.51121575	0.67724067	0.066065386	0.35193681716918945	True	0.5701642365466095	0	0.004778952298863334	-0.0022955660593306287	0.19885701460973765	-0.11854770852840843
EFNB2	EFNB2	EFNB2	EFNB2	EFNB2	0.0407	1.9064556	1.7928807	1.8045578	0.98272485	0.4578927755355835	True	0.8427027328918657	8	-0.14696931862887797	0.015178679053047836	-0.035615538084226274	0.11828447224349935
ARGLU1	ARGLU1	ARGLU1	ARGLU1	ARGLU1	-0.0651	2.029167	1.0284461	0.46805173	0.22064789	-0.5674060583114624	False	0.6616157652806811	0	0.12702707410784164	-0.058791572408133326	0.05374998299027536	-0.08679901015049858
FAM155A	FAM155A	FAM155A	FAM155A	FAM155A	-0.0185	0.15517609	0.6537719	1.1407005	29.13838	0.7481577694416046	True	0.8770640840258017	11	-0.03984939570471345	-0.070626693440678	-0.04903614532936994	0.10242895857535536
LIG4	LIG4	LIG4	LIG4	LIG4	-0.0671	0.27726936	0.35649416	0.26614615	0.40390205	-0.7701764106750488	False	0.29588207372233627	0	0.06760898947635631	0.014680902249758192	-0.0459367432766674	-0.031601202565841285
IRS2	IRS2	IRS2	IRS2	IRS2	-0.0134	0.90228885	0.87526363	1.6591316	0.6864582	0.5351022779941559	True	0.749303248352294	8	-0.093270841535029	-0.01945976296263655	-0.020204872790018508	0.09206602624226701
ADPRHL1	ADPRHL1	ADPRHL1	ADPRHL1	ADPRHL1	-0.0269	0.042126067	0.32888016	0.1849092	1.1513851	-1.0567355155944824	False	0.05429128852077835	0	-0.009867955744859044	-0.011978375537893859	-0.003467450545332273	0.01679492003919085
GAS6	GAS6	GAS6	GAS6	GAS6	0.0614	0.84811324	0.5599669	0.69478387	0.11950956	-0.053043365478515625	False	0.4359373733753916	0	-0.16080801014207785	-0.09244127044636036	0.03533070331449091	0.15487223395694075
TNFRSF19	TNFRSF19	TNFRSF19	TNFRSF19	TNFRSF19	-0.0482	0.08142159	1.3564777	3.2079744	0.90088683	0.8626907914876938	True	0.6666225062805622	8	-0.02741191547630535	-0.06529559010883267	-0.02985281679815327	0.0787594524872949
NUP58	NUP58	NUP58	NUP58	NUP58	0.0402	0.23251446	0.28393856	0.05269653	1.9970188	0.35625940561294556	True	0.7113027568821043	14	-0.0038619002854218274	-0.02009620570624923	0.11571284126520961	-0.05227659163814278
RASL11A	RASL11A	RASL11A	RASL11A	RASL11A	0.0824	0.60887164	0.48033857	0.5854259	0.066429354	-1.2677323818206787	False	0.2085932354749417	0	-0.06904196570853013	-0.0027340668693304044	0.07201502082749237	0.00980638156247143
GTF3A	GTF3A	GTF3A	GTF3A	GTF3A	0.2455	2.7147312	1.1826625	0.16483662	0.09661439	-0.4380689859390259	False	0.73333084590693	0	-0.23184214249977478	-0.1390035490211052	0.06690498012624456	0.21755175220491454
BRCA2	BRCA2	BRCA2	BRCA2	BRCA2	0.3048	0.73337364	1.343242	3.0904624	0.3428557	0.87198905646801	True	0.8526565168692138	16	-0.07253033661901893	-0.06881509049439677	0.24454714085882703	-0.04694479588221893
PDS5B	PDS5B	PDS5B	PDS5B	PDS5B	0.0751	1.1718965	0.541948	0.3410005	1.1683466	0.7075409889221191	True	0.843676867034138	11	0.06519253301432065	-0.05638105889198146	0.09180660688784016	-0.06559746163580048
NBEA	NBEA	NBEA	NBEA	NBEA	-0.1182	0.11993032	1.0054085	2.1751719	2.5247426	0.7373367846012115	True	0.6440178008909395	19	0.3803256711582832	-0.08044187434892121	-0.04197713729858331	-0.2014545509506152
RFXAP	RFXAP	RFXAP	RFXAP	RFXAP	-0.0183	0.24081023	0.28367633	0.05192506	0.51547414	-0.40695834159851074	False	0.21549090755445469	0	0.06530865615122478	-0.01621376129653211	0.0456508932763748	-0.0640474879931795
EXOSC8	EXOSC8	EXOSC8	EXOSC8	EXOSC8	0.1905	1.353122	0.7991443	0.5278856	0.11303528	0.5591527223587036	True	0.7583154290879216	10	-0.07811145393485447	-0.05076777344218426	0.13111514588639503	0.012167558971762894
WBP4	WBP4	WBP4	WBP4	WBP4	-0.1016	1.1361094	0.44852436	0.09176802	0.2532583	-0.1775672435760498	False	0.19393396882727845	0	0.022781887756851176	-0.011343679767381426	-0.04036194153988251	0.014237237950005352
RGCC	RGCC	RGCC	RGCC	RGCC	-0.0876	0.18440355	1.129328	2.539728	0.10829551	0.4063678979873657	True	0.524590033446983	0	-0.043543254268800576	-0.06863195992777664	-0.04776474340428199	0.1031118235114932
SMIM2-AS1	SMIM2-AS1	SMIM2-AS1	SMIM2-AS1	SMIM2-AS1	-0.0276	0.22044769	0.50656515	0.70763654	4.7235355	0.7907232344150543	True	0.8172173874071117	1	-0.07749414232352485	-0.004315729230293464	-0.03935303449417587	0.08221752629672065
AL138963.1	AL138963.1	AL138963.1	AL138963.1	AL138963.1	-0.0625	0.027679065	0.3556082	0.26353976	2.7415922	-3.083596706390381	False	0.2306583848386473	0	0.015956353062306056	0.007020644644677749	-0.023817488804150633	-0.0021043677748750845
COG3	COG3	COG3	COG3	COG3	-0.1243	0.6264864	0.39160186	0.17983246	0.8218013	0.39248794317245483	True	0.48337071715222585	12	0.04299552478130927	0.18888931906462597	-0.0444200194801783	-0.12477380905394678
NUDT15	NUDT15	NUDT15	NUDT15	NUDT15	0.1769	0.7327705	0.4624381	0.39648798	0.111172445	0.07505524158477783	True	0.4788426461714133	0	-0.022409845936291736	-0.054678958049064884	0.13810336343281143	-0.030012837851027444
RB1	RB1	RB1	RB1	RB1	0.0485	0.52168524	0.2867707	0.009843004	2.4474068	0.05979830026626587	True	0.7177188292221119	0	0.0053481507377494426	-0.012491117096129803	0.11651611295179039	-0.06426477749594257
FNDC3A	FNDC3A	FNDC3A	FNDC3A	FNDC3A	-0.2196	1.4025115	0.640042	0.18877436	0.9800144	-0.23272240161895752	False	0.735292058257601	0	0.17303686208331875	0.05056377167288266	-0.10365908347380805	-0.09724765259759666
SETDB2	SETDB2	SETDB2	SETDB2	SETDB2	-0.0969	0.68408346	0.9459598	1.8753588	0.49121314	0.3015598654747009	True	0.6329959121737377	5	-0.07392694463354614	-0.09223255048424228	-0.025827494281652888	0.12731207977314352
DLEU7-AS1	DLEU7-AS1	DLEU7-AS1	DLEU7-AS1	DLEU7-AS1	-0.0561	0.022682944	0.3618914	0.28202415	6.745408	-0.33868205547332764	False	0.436194683735042	0	0.017933704053531636	0.030335748499010724	-0.017327522657725313	-0.022096433619533885
RNASEH2B	RNASEH2B	RNASEH2B	RNASEH2B	RNASEH2B	0.2153	1.1479917	0.4425131	0.075731434	0.4227453	0.46785181760787964	True	0.7829285117661975	9	-0.1094531868330241	-0.07449074742912108	0.09907574126526425	0.06877041047117376
WDFY2	WDFY2	WDFY2	WDFY2	WDFY2	-0.0378	0.10793375	0.35059306	0.24878585	0.7077406	0.29709458351135254	True	0.40626126226849407	12	0.19237674708731156	0.00040169353211984326	-0.03336601000740765	-0.12078522806522955
CKAP2	CKAP2	CKAP2	CKAP2	CKAP2	0.258	1.3205137	1.5138143	2.0511358	0.12357851	0.4755268096923828	True	0.6810319707885205	19	-0.06506059735352554	-0.08996864428782911	0.012904882671770508	0.09672855092701282
OLFM4	OLFM4	OLFM4	OLFM4	OLFM4	-0.0038	0.27694446	3.3803413	9.161931	0.11057268	0.43865036964416504	True	0.4760121301951207	0	-0.03698079684540457	-0.0042280788722852975	0.004371998541668606	0.02704106824991823
BORA	BORA	BORA	BORA	BORA	0.2272	0.5412894	0.70909417	1.2656411	0.4314336	0.6342502236366272	True	0.6797062818983748	14	-0.033548717749568455	-0.0075496175290196135	0.025605072715290566	0.01420170288820752
KLF5	KLF5	KLF5	KLF5	KLF5	-0.1162	2.4788325	1.226176	0.23868744	0.22121327	0.10864031314849854	True	0.6118422225479473	9	-0.2095050146331201	0.12241533927710621	-0.11889113089820814	0.14477666050235158
LMO7	LMO7	LMO7	LMO7	LMO7	-0.0743	1.9401578	1.098085	0.58980554	0.60332936	0.7452952861785889	True	0.8469386111027346	9	-0.25615063557033074	-0.16590740648513333	-0.056305446628587566	0.3244670789443071
LINC01068	LINC01068	LINC01068	LINC01068	LINC01068	-0.0649	0.10589563	0.33662063	0.20768064	0.5177545	0.1562589406967163	True	0.5300001509624911	0	-0.01240066619104845	-0.041786683268694745	-0.029939680777679254	0.05300765071942612
DNAJC3	DNAJC3	DNAJC3	DNAJC3	DNAJC3	-0.0787	1.7121794	1.3274728	1.6125242	0.2801089	0.6558988988399506	True	0.638628175443715	9	-0.001499580324186849	0.21085871531784273	-0.007474844647693017	-0.12792017324603366
MBNL2	MBNL2	MBNL2	MBNL2	MBNL2	-0.2152	0.8975072	0.73645324	1.2345743	1.9118505	0.2727813720703125	True	0.90361424440838	6	0.18865744376001634	0.08317633263015725	-0.14144230945531944	-0.10711409734076777
FARP1	FARP1	FARP1	FARP1	FARP1	-0.1086	0.9079234	0.7307581	1.2171555	2.5042622	0.8779138475656509	True	0.6933293186311897	0	0.31766553666903746	-0.07881940613854195	0.03779828368506395	-0.2035983906556597
PCCA	PCCA	PCCA	PCCA	PCCA	-0.1044	1.6627094	1.5414186	2.0834706	1.2727159	-3.2443079948425293	False	0.534176022286821	0	-0.12896160059522388	-0.07184198780660621	-0.09041721755389594	0.19233329453404624
AL138689.2	AL138689.2	AL138689.2	AL138689.2	AL138689.2	-0.0811	0.060143147	0.2700514	0.011842168	1.3158793	-0.2388608455657959	False	0.42992523459913207	0	-0.00672841391694205	-0.0278375424592926	-0.01662197764660005	0.032249415611582254
ABHD13	ABHD13	ABHD13	ABHD13	ABHD13	-0.1055	0.8028091	0.6152598	0.8638994	0.14730984	-0.3883390426635742	False	0.18687266039865197	0	0.19990348533554067	-0.03397701408171556	-0.0509734756050211	-0.09420043350641022
TNFSF13B	TNFSF13B	TNFSF13B	TNFSF13B	TNFSF13B	-0.0709	0.10895598	0.43719977	0.5035721	1.7295756	0.1902252435684204	True	0.6479587875617854	10	0.03298554464716112	0.007122495822549586	-0.020370967532151806	-0.01658833574449287
ATP11A	ATP11A	ATP11A	ATP11A	ATP11A	-0.016	0.8491191	0.43049482	0.2987881	1.5991977	0.12986302375793457	True	0.4023913474755481	13	0.18184629236488678	-0.0817005172023758	0.027234192550207204	-0.09668701276537223
MCF2L	MCF2L	MCF2L	MCF2L	MCF2L	-0.2018	0.6041867	1.1330812	2.526386	0.53753334	0.499093234539032	True	0.7232613595789761	15	0.3105753282507488	0.3006882884868352	-0.0813252641770028	-0.36871678999241153
F10	F10	F10	F10	F10	-0.1458	0.22279793	2.1503863	5.5435553	0.03312282	0.7012255489826202	True	0.5608353041765588	15	0.5259523256095068	-0.06532973244941258	-0.048616365967771545	-0.31316457942593995
LAMP1	LAMP1	LAMP1	LAMP1	LAMP1	0.0324	2.110285	0.9929126	0.40592635	0.032796487	-0.15966367721557617	False	0.2788283982848304	0	-0.0775807663960942	-0.08467260222871753	0.05008362068655474	0.08071010489580771
TMCO3	TMCO3	TMCO3	TMCO3	TMCO3	-0.0721	0.21534085	0.71586066	1.323358	0.86037844	0.5884633362293243	True	0.40918041160493845	11	0.04462561006749015	0.19218356596779046	-0.023798289646611088	-0.14012804300818957
TFDP1	TFDP1	TFDP1	TFDP1	TFDP1	0.3109	1.7119758	0.8270296	0.51092744	0.2560473	0.6281165778636932	True	0.8124447604820513	14	-0.11012323081957216	-0.07695883051092474	0.18567886631252065	0.020074647598693034
GAS6-AS1	GAS6-AS1	GAS6-AS1	GAS6-AS1	GAS6-AS1	-0.0705	0.32436544	0.5402189	0.76348275	0.71616966	-1.7678101062774658	False	0.12332585966978035	0	-0.004337157627942894	0.005612769032420683	-0.02712541694171775	0.015501560694117233
SUPT16H	SUPT16H	SUPT16H	SUPT16H	SUPT16H	0.1945	1.2466226	0.6361241	0.1804236	0.10911783	0.298178493976593	True	0.6688871224670292	0	-0.05642485853548083	-0.12108991796172741	0.1343851327569634	0.038946819863125745
DAD1	DAD1	DAD1	DAD1	DAD1	0.0181	2.02882	0.9250273	0.28723857	0.039956454	-2.032545566558838	False	0.21389071372332694	0	0.03858464090860013	0.04216989647232435	0.01524799163398159	-0.06370773406156599
SLC7A7	SLC7A7	SLC7A7	SLC7A7	SLC7A7	0.0356	0.2288964	0.6177178	1.0346339	0.17339693	0.16342705488204956	True	0.2992101895084287	0	-0.06693367879421466	-0.04483782185894117	0.0120265474464216	0.07005677092099831
PSMB5	PSMB5	PSMB5	PSMB5	PSMB5	-0.031	0.027544405	0.2697488	0.010952016	2.0746906	-2.8273205757141113	False	0.07193306287254363	0	0.0035824200636129138	0.029795812199304512	-0.013473625754551166	-0.013562956166131906
SLC7A8	SLC7A8	SLC7A8	SLC7A8	SLC7A8	-0.0396	0.18096183	1.1980907	2.742019	0.3928555	0.806088998913765	True	0.3486131073313357	1	0.02235189282925682	-0.014475773269878745	-0.022387419281026395	0.005999596655744115
PSME2	PSME2	PSME2	PSME2	PSME2	0.1748	1.7010651	0.6837364	0.19550437	0.012321604	-1.8850977420806885	False	0.30427470839831106	0	-0.21108944841378047	-0.08960149672184	0.11376242441937368	0.14373192501967016
STXBP6	STXBP6	STXBP6	STXBP6	STXBP6	0.0296	1.1471719	0.57839835	0.43824145	1.1970186	0.29247844219207764	True	0.5538296875751618	4	-0.18871824307837032	-0.07315276127154664	0.01699123439317184	0.17373929826484502
PRKD1	PRKD1	PRKD1	PRKD1	PRKD1	-0.0401	0.0019975712	0.779197	1.5096856	7.132111	-0.020622968673706055	False	0.2842402010241615	0	-0.003312569638798187	0.022270213457142658	-0.006020031534686522	-0.008148903342646922
AL133372.2	AL133372.2	AL133372.2	AL133372.2	AL133372.2	-0.002	0.0026405386	0.5794617	0.9220891	4.980843	-0.07674634456634521	False	0.32948134475074115	0	-0.005184253923711882	0.01756313633266674	-0.0071947888217075056	-0.003119903043787532
STRN3	STRN3	STRN3	STRN3	STRN3	0.0427	1.4665393	2.482295	4.115359	3.3170896	0.9570774063467979	True	0.9194669811976105	8	-0.01957841197605176	-0.009741950154239171	-0.08900944182643548	0.07257417261464126
HECTD1	HECTD1	HECTD1	HECTD1	HECTD1	0.0441	2.4528487	3.6183863	4.2987204	0.777507	0.9606345631182194	True	0.9359284331154174	0	-0.05158335105521511	-0.008180759996417408	-0.07785361917340235	0.08835465670522058
HEATR5A	HEATR5A	HEATR5A	HEATR5A	HEATR5A	0.0464	0.6826729	1.8932196	4.772591	1.0207275	0.8429601490497589	True	0.8356232596269568	0	-0.05483944672004129	0.005688924989752044	-0.03488324466670457	0.0567730405654363
DTD2	DTD2	DTD2	DTD2	DTD2	0.0434	0.0490497	0.3021733	0.10634088	0.961586	0.4912737011909485	True	0.5730858670652748	0	-0.013477250528893564	-0.020943847057607906	-0.02008402309032389	0.03483121737644961
AL355112.1	AL355112.1	AL355112.1	AL355112.1	AL355112.1	-0.004	0.0029077444	0.90072536	1.8672072	1.8822644	0.05022621154785156	True	0.21266632065198152	0	-0.008080689917458517	0.040922861658352884	-0.007696511285195338	-0.01549450676929621
EGLN3	EGLN3	EGLN3	EGLN3	EGLN3	-0.1211	2.1163294	3.3767016	4.573646	0.25456947	0.02577000856399536	True	0.4828861495575407	0	0.0103039803098703	0.0034044176838945216	-0.007811091286508197	-0.005079769994701129
EAPP	EAPP	EAPP	EAPP	EAPP	-0.0027	1.7633934	2.8491337	4.962068	0.16873667	0.8803913742303848	True	0.8138683290792047	6	-0.035277469260377455	-0.04040024950714794	-0.09205384863398465	0.10518437590591997
SNX6	SNX6	SNX6	SNX6	SNX6	0.0431	2.3846316	3.3708541	5.288284	0.21886553	0.9456970877945423	True	0.8196101157809806	15	-0.10184320808386918	-0.06156059368350925	-0.08043763807136911	0.1602349793115657
CFL2	CFL2	CFL2	CFL2	CFL2	0.0101	0.31183392	1.0279617	2.2138085	0.022587638	0.32522106170654297	True	0.3796200642678812	7	-0.01378406498010853	-0.028924270059046638	-0.03295641519980307	0.047645713203810364
BAZ1A	BAZ1A	BAZ1A	BAZ1A	BAZ1A	0.048	1.8422713	2.9839823	3.8870316	0.6497034	0.965769786387682	True	0.8187540461756094	9	-0.041181916185322055	-0.03968360959203948	-0.046287320394339776	0.0822135804741484
PPP2R3C	PPP2R3C	PPP2R3C	PPP2R3C	PPP2R3C	0.0624	1.0598685	2.0515568	4.368283	0.5651911	0.9699531216174364	True	0.8035307241579915	0	-0.08068077756674288	-0.043847089000565165	-0.04772926069275747	0.11445401820654404
NFKBIA	NFKBIA	NFKBIA	NFKBIA	NFKBIA	0.0003	1.3596869	2.9772131	5.1702294	0.11391864	0.7344528436660767	True	0.678768825768448	8	-0.11784866681991384	-0.016303324816278917	-0.04661985690983012	0.12344374933537386
RALGAPA1	RALGAPA1	RALGAPA1	RALGAPA1	RALGAPA1	0.0092	0.5026082	1.1004763	2.4294338	5.636881	0.9416969828307629	True	0.7255712319518304	8	-0.05439677383365071	-0.005237556058539886	-0.04832034950825976	0.0712363942375251
KLHL28	KLHL28	KLHL28	KLHL28	KLHL28	-0.0906	0.3035424	0.27445152	0.02478681	0.840314	-0.821466326713562	False	0.3716485157211751	0	0.10078656133314016	-0.00990323025615649	-0.06179410359226987	-0.030916079615812744
MIS18BP1	MIS18BP1	MIS18BP1	MIS18BP1	MIS18BP1	0.1376	0.66882074	0.42070878	0.26885712	0.3913589	0.6062876880168915	True	0.6337555408918557	12	-0.035455590152243456	-0.017744771375356124	0.04906423853403797	0.008293934889872526
SOS2	SOS2	SOS2	SOS2	SOS2	-0.0891	0.52581817	0.3563115	0.21662578	1.4638656	-0.07456064224243164	False	0.7154179812362449	0	0.054279933913377015	-0.013569557669969977	-0.04734410744641722	-0.003199204216810837
TXNDC16	TXNDC16	TXNDC16	TXNDC16	TXNDC16	-0.0491	0.10966528	0.39970872	0.39327803	0.36438122	0.2286062240600586	True	0.39719290542841057	15	0.18977458614360138	0.023045628537824922	0.029089565059602144	-0.16981105393710438
DDHD1	DDHD1	DDHD1	DDHD1	DDHD1	-0.0177	0.22933775	0.27785274	0.03479284	1.0869552	-0.24952423572540283	False	0.4309133483534193	0	0.035511701046525734	-0.008231420820476188	0.03906972931167534	-0.04354391511124511
BMP4	BMP4	BMP4	BMP4	BMP4	-0.0504	0.2649723	1.104083	2.46546	0.029609026	0.43147408962249756	True	0.21641151081380897	0	0.19392795904522686	-0.07297822140468575	-0.02742272289459674	-0.07897613047098226
WDHD1	WDHD1	WDHD1	WDHD1	WDHD1	0.1513	0.17841905	0.30164266	0.1047798	0.6873518	0.7838948518037796	True	0.748761220195528	10	-0.04850004282177004	-0.04727387588432178	0.22006646718333017	-0.06372563016965943
DLGAP5	DLGAP5	DLGAP5	DLGAP5	DLGAP5	0.2459	0.4877341	1.1971327	2.7168462	0.05664106	0.3420303463935852	True	0.5117826622328777	9	-0.06754566207039106	-0.027267291687319586	-0.02584693011091693	0.08157897020279843
ARMH4	ARMH4	ARMH4	ARMH4	ARMH4	-0.0244	0.011944438	0.4584574	0.5661094	3.5779753	-3.6597142219543457	False	0.019725239614249906	0	0.02935979841054855	0.015623946524154006	-0.010834044658509191	-0.024914475479088472
CCDC175	CCDC175	CCDC175	CCDC175	CCDC175	-0.1019	0.11866911	0.37147546	0.3102193	3.0332408	0.4193274974822998	True	0.7250683443795154	9	-0.0399564232569029	-0.048785407850049485	-0.042781623577225474	0.08502497804120167
HIF1A-AS2	HIF1A-AS2	HIF1A-AS2	HIF1A-AS2	HIF1A-AS2	-0.0635	0.07392756	0.2881011	0.064942256	12.152454	0.31691139936447144	True	0.5859369398624968	5	-0.003689437463199245	-0.008226365789659965	-0.03660273344482532	0.029337955597188617
SGPP1	SGPP1	SGPP1	SGPP1	SGPP1	-0.0361	0.11060531	0.37329373	0.31556842	1.1280615	-0.7853560447692871	False	0.23127672367214333	0	-0.019386660098412056	0.017972256245419864	0.014789835019828607	-0.005918898222895902
GPX2	GPX2	GPX2	GPX2	GPX2	0.2336	3.6123104	2.10714	0.51113623	0.05884885	-1.2316615581512451	False	0.5513649299246699	0	-0.4379498964099009	-0.16955913852251578	0.03938934372207176	0.40308469471280706
RAB15	RAB15	RAB15	RAB15	RAB15	-0.0591	0.3052298	0.3391029	0.21498321	0.2803011	-0.0738372802734375	False	0.32965773174161067	0	0.01410516941368744	0.07889292240404765	-0.036921015459818546	-0.038545751049846325
ZFP36L1	ZFP36L1	ZFP36L1	ZFP36L1	ZFP36L1	-0.0707	1.0843886	1.18577	2.0585668	0.31677824	-0.03244614601135254	False	0.5077743888727758	0	-0.15107502938491937	-0.08915186545265943	-0.0902872101065893	0.21930978310171112
ERH	ERH	ERH	ERH	ERH	0.1843	1.8029524	0.66631633	0.15715861	0.03767859	-1.0274395942687988	False	0.2573012342602959	0	0.028470309118404827	-0.005590641966861624	0.09804207299842775	-0.07464199645047165
